name,price,depreciation,mileage,brand,carage,brand_encoded,price_scaled,mileage_scaled,depreciation_scaled,carage_scaled,Cluster_KMeans
Honda Civic 1.6A VTi,80800.0,18100.0,59000.0,honda,7.0,21,0.1056547619047619,-0.2692307692307692,0.49128367670364503,-0.25,3
Mercedes-Benz GLA-Class GLA180 Urban Edition,65800.0,17640.0,93000.0,mercedes-benz,8.0,35,-0.11755952380952381,0.16666666666666666,0.4183835182250396,0.0,0
Toyota Corolla Altis Hybrid 1.8A Elegance,179888.0,19160.0,0.0,toyota,2.0,58,1.5801785714285714,-1.0256410256410255,0.659270998415214,-1.5,2
BMW 3 Series 318i M-Sport (New 5-yr COE),88000.0,17590.0,150200.0,bmw,10.0,7,0.21279761904761904,0.9,0.410459587955626,0.5,1
Maserati Quattroporte S 3.0A (New 10-yr COE),226800.0,22670.0,79000.0,maserati,10.0,32,2.2782738095238093,-0.01282051282051282,1.2155309033280508,0.5,0
Toyota Camry 2.0A (COE till 03/2029),52800.0,12160.0,190000.0,toyota,16.0,58,-0.31101190476190477,1.4102564102564104,-0.4500792393026941,2.0,2
BMW X3 sDrive20i M-Sport,185588.0,23470.0,57000.0,bmw,4.0,7,1.665,-0.2948717948717949,1.3423137876386688,-1.0,1
Volkswagen Tiguan 1.4A TSI Highline Panoramic Roof,65588.0,15210.0,118000.0,volkswagen,8.0,61,-0.12071428571428572,0.48717948717948717,0.03328050713153724,0.0,2
Toyota Picnic 2.0A (COE till 04/2029),45800.0,10400.0,113253.0,toyota,16.0,58,-0.41517857142857145,0.4263205128205128,-0.7290015847860539,2.0,2
BMW 3 Series 335i Coupe Sunroof (COE till 08/2028),72888.0,19380.0,142000.0,bmw,16.0,7,-0.012083333333333333,0.7948717948717948,0.694136291600634,2.0,1
Volkswagen Jetta 1.4A TSI (COE till 04/2029),46800.0,10580.0,119500.0,volkswagen,11.0,61,-0.40029761904761907,0.5064102564102564,-0.7004754358161648,0.75,2
Daihatsu Copen GR Sport,156800.0,16980.0,8890.0,daihatsu,2.0,14,1.2366071428571428,-0.9116666666666666,0.31378763866877973,-1.5,1
Mitsubishi Evolution 10 GSR (COE till 11/2027),85888.0,28550.0,177777.0,mitsubishi,17.0,38,0.18136904761904762,1.253551282051282,2.1473851030110933,2.25,0
Maserati Ghibli 3.0A,113800.0,26310.0,85000.0,maserati,9.0,32,0.5967261904761905,0.0641025641025641,1.7923930269413628,0.25,0
Volkswagen Tiguan 1.4A TSI BMT Panoramic Roof,31300.0,13220.0,120000.0,volkswagen,9.0,61,-0.6309523809523809,0.5128205128205128,-0.2820919175911252,0.25,2
Toyota Prius Hybrid 1.8A (COE till 10/2029),54031.0,10960.0,192000.0,toyota,16.0,58,-0.2926934523809524,1.435897435897436,-0.6402535657686212,2.0,2
Nissan Note 1.2A,32000.0,11960.0,113000.0,nissan,8.0,40,-0.6205357142857143,0.4230769230769231,-0.48177496038034867,0.0,0
Volkswagen Golf R 5DR (COE till 12/2030),99999.0,16400.0,0.0,volkswagen,14.0,61,0.39135416666666667,-1.0256410256410255,0.2218700475435816,1.5,2
Toyota Estima 2.4A Aeras Premium Moonroof,39800.0,25310.0,99000.0,toyota,10.0,58,-0.5044642857142857,0.24358974358974358,1.6339144215530903,0.5,2
Toyota Estima 2.4A Aeras,85000.0,29030.0,0.0,toyota,8.0,58,0.16815476190476192,-1.0256410256410255,2.223454833597464,0.0,2
Toyota Fortuner 2.7A,112000.0,19540.0,80000.0,toyota,6.0,58,0.5699404761904762,0.0,0.7194928684627575,-0.5,2
BMW 5 Series 530i Luxury,88800.0,22800.0,119000.0,bmw,8.0,7,0.22470238095238096,0.5,1.236133122028526,0.0,1
BMW 1 Series 125i Coupe (COE till 10/2030),68800.0,11600.0,0.0,bmw,15.0,7,-0.07291666666666667,-1.0256410256410255,-0.5388272583201268,1.75,1
Toyota Yaris Cross Hybrid 1.5A X,133800.0,15470.0,34000.0,toyota,2.0,58,0.8943452380952381,-0.5897435897435898,0.07448494453248812,-1.5,2
Honda Civic 2.0A (COE till 11/2027),28888.0,9620.0,167800.0,honda,18.0,21,-0.6668452380952381,1.1256410256410256,-0.8526148969889065,2.5,3
BMW 7 Series 740Li Sunroof (COE till 05/2030),75888.0,13830.0,0.0,bmw,15.0,7,0.03255952380952381,-1.0256410256410255,-0.18541996830427893,1.75,1
Audi A4 1.8A TFSI MU (COE till 11/2028),47800.0,11920.0,190000.0,audi,16.0,4,-0.3854166666666667,1.4102564102564104,-0.48811410459587956,2.0,1
Peugeot 5008 Diesel 1.6A BlueHDi EAT6 Sunroof,30000.0,11830.0,61885.0,peugeot,9.0,44,-0.6502976190476191,-0.23224358974358975,-0.5023771790808241,0.25,0
Nissan Qashqai 1.2A DIG-T,62800.0,14800.0,95000.0,nissan,7.0,40,-0.16220238095238096,0.19230769230769232,-0.03169572107765452,-0.25,0
Citroen C4 Picasso Diesel 1.6A e-HDi,12800.0,11660.0,0.0,citroen,10.0,12,-0.90625,-1.0256410256410255,-0.5293185419968305,0.5,1
Honda Vezel 1.5A G,136888.0,15370.0,20000.0,honda,2.0,21,0.940297619047619,-0.7692307692307693,0.058637083993660855,-1.5,3
Honda Shuttle 1.5A G,29800.0,10850.0,0.0,honda,8.0,21,-0.6532738095238095,-1.0256410256410255,-0.6576862123613312,0.0,3
Honda Civic 1.6A VTi,37800.0,12380.0,0.0,honda,8.0,21,-0.5342261904761905,-1.0256410256410255,-0.4152139461172742,0.0,3
Toyota Rav4 Hybrid 2.5A GX,153000.0,20650.0,56463.0,toyota,4.0,58,1.1800595238095237,-0.30175641025641026,0.8954041204437401,-1.0,2
BMW 3 Series 325i Convertible (COE till 07/2030),76500.0,13590.0,146500.0,bmw,15.0,7,0.041666666666666664,0.8525641025641025,-0.22345483359746435,1.75,1
Honda Odyssey 2.4A EXV-S Navi Res Sunroof,49800.0,19930.0,43000.0,honda,9.0,21,-0.3556547619047619,-0.47435897435897434,0.7812995245641838,0.25,3
Honda Vezel Hybrid 1.5A X,35000.0,16940.0,95000.0,honda,9.0,21,-0.5758928571428571,0.19230769230769232,0.3074484944532488,0.25,3
Volkswagen Sharan 2.0A TSI Panoramic Roof,115000.0,18440.0,81548.0,volkswagen,6.0,61,0.6145833333333334,0.019846153846153847,0.5451664025356577,-0.5,2
Toyota Camry 2.5A,34800.0,13910.0,0.0,toyota,9.0,58,-0.5788690476190477,-1.0256410256410255,-0.17274167987321712,0.25,2
Porsche Panamera 3.6A PDK (COE till 12/2030),96800.0,15880.0,0.0,porsche,14.0,46,0.34375,-1.0256410256410255,0.13946117274167988,1.5,0
Honda Accord 2.0A (COE till 05/2028),44000.0,12710.0,165000.0,honda,17.0,21,-0.4419642857142857,1.0897435897435896,-0.3629160063391442,2.25,3
BMW 2 Series 216i Gran Tourer,86800.0,14750.0,168888.0,bmw,6.0,7,0.1949404761904762,1.1395897435897435,-0.039619651347068144,-0.5,1
Audi S5 Sportback 3.0A TFSI Quattro (COE till 06/2030),94800.0,16950.0,0.0,audi,15.0,4,0.31398809523809523,-1.0256410256410255,0.3090332805071315,1.75,1
Toyota Corolla Altis 1.6A Eco,47800.0,13240.0,97000.0,toyota,8.0,58,-0.3854166666666667,0.21794871794871795,-0.27892234548335976,0.0,2
Mazda 3 1.5A Sunroof,16300.0,11410.0,109285.0,mazda,10.0,34,-0.8541666666666666,0.3754487179487179,-0.5689381933438986,0.5,0
Hyundai Venue 1.6A GLS S,98800.0,14270.0,45436.0,hyundai,4.0,23,0.37351190476190477,-0.4431282051282051,-0.11568938193343899,-1.0,3
BYD e6 Electric,47800.0,13960.0,209100.0,byd,8.0,8,-0.3854166666666667,1.655128205128205,-0.1648177496038035,0.0,1
Mercedes-Benz CLS-Class CLS350 (COE till 10/2031),97800.0,14120.0,131000.0,mercedes-benz,13.0,35,0.3586309523809524,0.6538461538461539,-0.13946117274167988,1.25,0
Kia Stonic 1.0T EX,66888.0,12290.0,86180.0,kia,5.0,28,-0.10136904761904762,0.07923076923076923,-0.4294770206022187,-0.75,3
Audi Q3 Mild Hybrid 1.5A TFSI S-tronic,188800.0,19740.0,22000.0,audi,2.0,4,1.712797619047619,-0.7435897435897436,0.751188589540412,-1.5,1
Kia Seltos 1.4A SX Sunroof,114888.0,15260.0,40000.0,kia,4.0,28,0.6129166666666667,-0.5128205128205128,0.04120443740095087,-1.0,3
BMW 7 Series 740Li (COE till 10/2030),95800.0,16320.0,130000.0,bmw,15.0,7,0.3288690476190476,0.6410256410256411,0.2091917591125198,1.75,1
BMW 3 Series 320i,45000.0,17420.0,49067.0,bmw,9.0,7,-0.4270833333333333,-0.3965769230769231,0.38351822503961963,0.25,1
Nissan Qashqai 1.2A DIG-T,31887.999999999993,13020.0,116988.0,nissan,9.0,40,-0.622202380952381,0.4742051282051282,-0.31378763866877973,0.25,0
Hyundai Avante 1.6A S (COE till 09/2028),35800.0,9500.0,0.0,hyundai,17.0,23,-0.5639880952380952,-1.0256410256410255,-0.8716323296354992,2.25,3
Peugeot 5008 1.6A e-THP EAT6 Active,60888.0,14090.0,79000.0,peugeot,7.0,44,-0.1906547619047619,-0.01282051282051282,-0.14421553090332806,-0.25,0
BMW 2 Series 216d Active Tourer,34888.0,15200.0,123000.0,bmw,9.0,7,-0.5775595238095238,0.5512820512820513,0.03169572107765452,0.25,1
Mitsubishi Evolution 10 GSR (COE till 07/2028),98800.0,27360.0,0.0,mitsubishi,17.0,38,0.37351190476190477,-1.0256410256410255,1.9587955625990492,2.25,0
BMW 5 Series 523i (COE till 12/2030),68800.0,11310.0,140000.0,bmw,15.0,7,-0.07291666666666667,0.7692307692307693,-0.5847860538827259,1.75,1
Peugeot 3008 1.6A PureTech EAT8 Active,110000.0,17100.0,37383.0,peugeot,5.0,44,0.5401785714285714,-0.5463717948717949,0.3328050713153724,-0.75,0
Mercedes-Benz GLC-Class GLC200,101800.0,23500.0,87000.0,mercedes-benz,7.0,35,0.4181547619047619,0.08974358974358974,1.3470681458003169,-0.25,0
Toyota Corolla Altis 1.6A Classic,32800.0,12470.0,118000.0,toyota,9.0,58,-0.6086309523809523,0.48717948717948717,-0.4009508716323296,0.25,2
Mazda 3 1.5A Deluxe Sunroof,45800.0,14300.0,98000.0,mazda,8.0,34,-0.41517857142857145,0.23076923076923078,-0.1109350237717908,0.0,0
Audi Q3 Sportback 2.0A TFSI Quattro S-tronic,129800.0,20450.0,70000.0,audi,5.0,4,0.8348214285714286,-0.1282051282051282,0.8637083993660856,-0.75,1
BMW 2 Series 216i Gran Tourer,84800.0,13970.0,69606.0,bmw,6.0,7,0.16517857142857142,-0.13325641025641025,-0.16323296354992076,-0.5,1
Suzuki Swift Mild Hybrid 1.2A RS,71800.0,12890.0,48332.0,suzuki,5.0,56,-0.028273809523809524,-0.406,-0.33438985736925514,-0.75,2
Hyundai Avante 1.6A GLS,57800.0,11140.0,88200.0,hyundai,6.0,23,-0.23660714285714285,0.10512820512820513,-0.6117274167987322,-0.5,3
Mercedes-Benz CLA-Class CLA200 Sunroof (New 5-yr COE),75800.0,15150.0,130000.0,mercedes-benz,10.0,35,0.03125,0.6410256410256411,0.02377179080824089,0.5,0
BMW 3 Series 335i Coupe Sunroof (COE till 02/2030),70800.0,13490.0,136000.0,bmw,15.0,7,-0.043154761904761904,0.717948717948718,-0.2393026941362916,1.75,1
Audi RS 4 Avant 4.2A FSI Quattro (New 10-yr COE),209000.0,20890.0,90600.0,audi,10.0,4,2.013392857142857,0.1358974358974359,0.9334389857369255,0.5,1
Maserati GranTurismo Cambiocorsa (COE till 08/2029),102888.0,21700.0,110000.0,maserati,16.0,32,0.4343452380952381,0.38461538461538464,1.0618066561014263,2.0,0
Ssangyong Tivoli Diesel 1.6A Standard,89900.0,12440.0,59400.0,ssangyong,4.0,54,0.24107142857142858,-0.2641025641025641,-0.40570522979397783,-1.0,2
BMW X1 sDrive18i xLine,53000.0,19830.0,82200.0,bmw,9.0,7,-0.3080357142857143,0.028205128205128206,0.7654516640253566,0.25,1
Mercedes-Benz GLC-Class GLC200 AMG Line,91500.0,21870.0,103000.0,mercedes-benz,8.0,35,0.2648809523809524,0.2948717948717949,1.0887480190174326,0.0,0
Toyota Esquire 2.0A Xi,69800.0,20480.0,80000.0,toyota,8.0,58,-0.05803571428571429,0.0,0.8684627575277337,0.0,2
Toyota Harrier Turbo 2.0A G Panoramic Roof,89688.0,17940.0,86888.0,toyota,7.0,58,0.23791666666666667,0.08830769230769231,0.4659270998415214,-0.25,2
Audi Q2 1.0A TFSI S-tronic,65500.0,14610.0,39100.0,audi,7.0,4,-0.12202380952380952,-0.5243589743589744,-0.061806656101426306,-0.25,1
Suzuki Swift Sport 1.6M (COE till 01/2029),38800.0,9280.0,0.0,suzuki,16.0,56,-0.5193452380952381,-1.0256410256410255,-0.9064976228209192,2.0,2
Honda Civic Type-R 2.0M (COE till 08/2027),70000.0,25400.0,0.0,honda,18.0,21,-0.05505952380952381,-1.0256410256410255,1.6481774960380349,2.5,3
Ssangyong Tivoli Diesel 1.6A Standard,76900.0,11460.0,61400.0,ssangyong,5.0,54,0.047619047619047616,-0.23846153846153847,-0.561014263074485,-0.75,2
Hyundai Ioniq 5 Electric Prestige,179800.0,19880.0,19125.0,hyundai,2.0,23,1.5788690476190477,-0.780448717948718,0.7733755942947702,-1.5,3
Lexus CT Hybrid CT200h Premium (COE till 04/2031),72800.0,11330.0,129000.0,lexus,14.0,30,-0.013392857142857142,0.6282051282051282,-0.5816164817749604,1.5,0
BMW 3 Series Plug-in Hybrid 330e M-Sport,218500.0,23960.0,35000.00000000001,bmw,3.0,7,2.1547619047619047,-0.5769230769230769,1.4199683042789224,-1.25,1
Ssangyong Tivoli XLV 1.6A,46900.0,13710.0,75000.0,ssangyong,8.0,54,-0.39880952380952384,-0.0641025641025641,-0.20443740095087162,0.0,2
Volkswagen Scirocco 1.4A TSI (COE till 09/2031),88800.0,12980.0,0.0,volkswagen,14.0,61,0.22470238095238096,-1.0256410256410255,-0.3201267828843106,1.5,2
Audi A8L 3.0A TFSI Quattro,96000.0,23500.0,91000.0,audi,9.0,4,0.3318452380952381,0.14102564102564102,1.3470681458003169,0.25,1
Mercedes-Benz C-Class C180K (COE till 11/2031),75800.0,10810.0,128000.0,mercedes-benz,13.0,35,0.03125,0.6153846153846154,-0.6640253565768621,1.25,0
Lexus IS Turbo IS200t Executive,48000.0,16660.0,140000.0,lexus,9.0,30,-0.38244047619047616,0.7692307692307693,0.2630744849445325,0.25,0
Hyundai Avante 1.6A Elite Sunroof,102888.0,14470.0,31000.0,hyundai,4.0,23,0.4343452380952381,-0.6282051282051282,-0.08399366085578447,-1.0,3
Tesla Model 3 Electric Performance AWD,151800.0,18210.0,44000.0,tesla,4.0,57,1.162202380952381,-0.46153846153846156,0.508716323296355,-1.0,2
Mercedes-Benz A-Class A180 (New 5-yr COE),70000.0,13990.0,140000.0,mercedes-benz,10.0,35,-0.05505952380952381,0.7692307692307693,-0.1600633914421553,0.5,0
BMW X3 sDrive20i Sunroof,72000.0,18420.0,119030.0,bmw,8.0,7,-0.025297619047619048,0.5003846153846154,0.5419968304278923,0.0,1
BMW 3 Series 335i (COE till 03/2029),57800.0,13310.0,140235.0,bmw,16.0,7,-0.23660714285714285,0.7722435897435898,-0.26782884310618066,2.0,1
Audi A5 Coupe 2.0A TFSI Quattro (COE till 12/2029),67900.0,13320.0,62235.0,audi,15.0,4,-0.08630952380952381,-0.22775641025641025,-0.2662440570522979,1.75,1
Nissan Kicks e-POWER Hybrid 1.2A Premium,104800.0,15190.0,67630.0,nissan,4.0,40,0.46279761904761907,-0.1585897435897436,0.030110935023771792,-1.0,0
Mazda 6 2.0A Executive,26888.0,13500.0,94602.0,mazda,9.0,34,-0.6966071428571429,0.18720512820512822,-0.23771790808240886,0.25,0
Porsche Panamera 3.6A PDK (COE till 08/2030),120800.0,20970.0,229606.0,porsche,15.0,46,0.7008928571428571,1.918025641025641,0.9461172741679873,1.75,0
Honda Jazz 1.3A (COE till 05/2029),46888.0,10400.0,184006.0,honda,16.0,21,-0.39898809523809525,1.3334102564102563,-0.7290015847860539,2.0,3
MINI Cooper S Cabriolet 1.6A (COE till 03/2028),49888.0,15170.0,105000.0,mini,17.0,37,-0.3543452380952381,0.32051282051282054,0.02694136291600634,2.25,0
MINI Cooper S 1.6A (COE till 08/2030),75800.0,13160.0,144725.0,mini,15.0,37,0.03125,0.8298076923076924,-0.29160063391442154,1.75,0
Honda Crossroad 1.8A L (COE till 11/2027),41888.0,14130.0,126658.0,honda,18.0,21,-0.4733928571428571,0.5981794871794872,-0.13787638668779714,2.5,3
Mazda 3 1.5A Deluxe Sunroof (COE till 07/2029),56500.0,12080.0,103500.0,mazda,11.0,34,-0.25595238095238093,0.30128205128205127,-0.46275752773375595,0.75,0
Volkswagen Scirocco 1.4A TSI Sunroof (COE till 11/2030),58800.0,9780.0,0.0,volkswagen,15.0,61,-0.22172619047619047,-1.0256410256410255,-0.8272583201267829,1.75,2
Audi TT Coupe 2.0A TFSI S-tronic (COE till 08/2028),58500.0,15560.0,172000.0,audi,17.0,4,-0.2261904761904762,1.1794871794871795,0.08874801901743265,2.25,1
Nissan Qashqai 2.0A Premium Moonroof,45800.0,15640.0,68000.0,nissan,8.0,40,-0.41517857142857145,-0.15384615384615385,0.10142630744849446,0.0,0
Mercedes-Benz CLA-Class CLA250 Shooting Brake,42500.0,28100.0,96000.0,mercedes-benz,10.0,35,-0.4642857142857143,0.20512820512820512,2.076069730586371,0.5,0
Honda Stream 1.8A RSZ (COE till 07/2028),40888.0,11300.0,177000.0,honda,17.0,21,-0.4882738095238095,1.2435897435897436,-0.5863708399366085,2.25,3
BMW 7 Series 730Li Sunroof (COE till 11/2031),95000.0,13590.0,115000.0,bmw,14.0,7,0.3169642857142857,0.44871794871794873,-0.22345483359746435,1.5,1
Mercedes-Benz C-Class C180K (COE till 01/2029),54888.0,13230.0,0.0,mercedes-benz,16.0,35,-0.2799404761904762,-1.0256410256410255,-0.2805071315372425,2.0,0
Subaru Impreza WRX 5D 2.5M STI (COE till 08/2028),54888.0,14590.0,0.0,subaru,17.0,55,-0.2799404761904762,-1.0256410256410255,-0.06497622820919176,2.25,2
Volkswagen Scirocco 1.4A TSI (COE till 05/2031),80888.0,12430.0,0.0,volkswagen,14.0,61,0.10696428571428572,-1.0256410256410255,-0.40729001584786056,1.5,2
Subaru Impreza 5D 1.6i-S Sunroof,44800.0,13160.0,109500.0,subaru,8.0,55,-0.43005952380952384,0.3782051282051282,-0.29160063391442154,0.0,2
Volkswagen Jetta 1.4A TSI Highline Sunroof,28888.0,11960.0,141555.0,volkswagen,9.0,61,-0.6668452380952381,0.7891666666666667,-0.48177496038034867,0.25,2
Mazda 6 Wagon 2.5A Premium,91888.0,18780.0,53888.0,mazda,6.0,34,0.2706547619047619,-0.33476923076923076,0.5990491283676703,-0.5,0
Audi TT Coupe 2.0A TFSI S-tronic (COE till 10/2028),59900.0,15450.0,137000.0,audi,17.0,4,-0.20535714285714285,0.7307692307692307,0.07131537242472266,2.25,1
Volkswagen Touran Diesel 1.6A TDI Comfortline EQP,54900.0,16950.0,77000.0,volkswagen,8.0,61,-0.27976190476190477,-0.038461538461538464,0.3090332805071315,0.0,2
Mercedes-Benz A-Class A180 Progressive,95000.0,17650.0,88000.0,mercedes-benz,6.0,35,0.3169642857142857,0.10256410256410256,0.41996830427892234,-0.5,0
Nissan Note 1.2A,23800.0,10350.0,0.0,nissan,9.0,40,-0.7425595238095238,-1.0256410256410255,-0.7369255150554676,0.25,0
BMW 5 Series 535i (COE till 11/2030),94688.0,15750.0,87000.0,bmw,14.0,7,0.3123214285714286,0.08974358974358974,0.11885895404120443,1.5,1
Audi TTS Roadster 2.0A TFSI S-tronic (COE till 01/2029),67000.0,16030.0,160000.0,audi,16.0,4,-0.09970238095238096,1.0256410256410255,0.16323296354992076,2.0,1
Honda Jazz 1.5A,55588.0,12640.0,82000.0,honda,7.0,21,-0.2695238095238095,0.02564102564102564,-0.37400950871632327,-0.25,3
BMW 2 Series 216d Gran Tourer,33777.0,14180.0,129000.0,bmw,9.0,7,-0.5940922619047619,0.6282051282051282,-0.12995245641838352,0.25,1
BMW 7 Series 730Li Sunroof,154788.0,30090.0,32000.0,bmw,7.0,7,1.2066666666666668,-0.6153846153846154,2.3914421553090333,-0.25,1
Volkswagen Golf GTI 5DR Sunroof (COE till 05/2031),85800.0,13180.0,130000.0,volkswagen,14.0,61,0.1800595238095238,0.6410256410256411,-0.2884310618066561,1.5,2
BMW M5 Sunroof (COE till 03/2032),147000.0,20010.0,162000.0,bmw,13.0,7,1.0907738095238095,1.0512820512820513,0.7939778129952456,1.25,1
Bentley Continental GT 4.0A V8 (COE till 05/2033),245788.0,28880.0,70000.0,bentley,12.0,6,2.5608333333333335,-0.1282051282051282,2.1996830427892236,1.0,1
Nissan X-Trail 2.0A Premium 7-Seater Sunroof (New 5-yr COE),79800.0,15950.0,83188.0,nissan,10.0,40,0.09077380952380952,0.04087179487179487,0.15055467511885895,0.5,0
Subaru WRX 2.0A (COE till 06/2034),130888.0,13640.0,122000.0,subaru,11.0,55,0.8510119047619048,0.5384615384615384,-0.21553090332805072,0.75,2
BMW i8 (New 10-yr COE),270000.0,26990.0,55500.0,bmw,11.0,7,2.9211309523809526,-0.3141025641025641,1.9001584786053882,0.75,1
Toyota Estima 2.4A Aeras (COE till 04/2027),42888.0,17710.0,177000.0,toyota,18.0,58,-0.4585119047619048,1.2435897435897436,0.4294770206022187,2.5,2
Nissan Teana 2.5A Sunroof,39800.0,12560.0,116339.0,nissan,9.0,40,-0.5044642857142857,0.4658846153846154,-0.3866877971473851,0.25,0
BMW Z4 sDrive35is (COE till 05/2030),84366.0,15310.0,0.0,bmw,15.0,7,0.1587202380952381,-1.0256410256410255,0.0491283676703645,1.75,1
Toyota Alphard 2.5A S C-Package Moonroof,242000.0,25600.0,150.0,toyota,2.0,58,2.5044642857142856,-1.0237179487179486,1.6798732171156894,-1.5,2
Mercedes-Benz A-Class A45 AMG 4MATIC (COE till 09/2033),156000.0,17630.0,140000.0,mercedes-benz,11.0,35,1.224702380952381,0.7692307692307693,0.41679873217115687,0.75,0
Renault Megane RS 2.0M R26 (COE till 09/2029),69800.0,14430.0,0.0,renault,16.0,48,-0.05803571428571429,-1.0256410256410255,-0.09033280507131537,2.0,2
Toyota C-HR Hybrid 1.8A G,66800.0,15400.0,39000.0,toyota,7.0,58,-0.10267857142857142,-0.5256410256410257,0.06339144215530904,-0.25,2
Renault Grand Scenic Diesel 1.5A dCi,62800.0,11860.0,85552.0,renault,6.0,48,-0.16220238095238096,0.07117948717948717,-0.4976228209191759,-0.5,2
Mercedes-Benz GLA-Class GLA180 Urban Edition,105800.0,18250.0,83500.0,mercedes-benz,6.0,35,0.47767857142857145,0.04487179487179487,0.5150554675118859,-0.5,0
Mercedes-Benz GLA-Class GLA200 AMG Line Sunroof,121000.0,18990.0,71000.0,mercedes-benz,5.0,35,0.7038690476190477,-0.11538461538461539,0.6323296354992076,-0.75,0
BMW 3 Series 318i M-Sport,178288.0,20750.0,56000.0,bmw,3.0,7,1.5563690476190477,-0.3076923076923077,0.9112519809825673,-1.25,1
Mitsubishi Outlander 2.4A,46888.0,15090.0,0.0,mitsubishi,8.0,38,-0.39898809523809525,-1.0256410256410255,0.014263074484944533,0.0,0
Subaru Impreza 4D 2.0i-S EyeSight,55800.0,12550.0,0.0,subaru,7.0,55,-0.2663690476190476,-1.0256410256410255,-0.38827258320126784,-0.25,2
Toyota Harrier 2.0A Premium Panoramic Roof,35800.0,18530.0,0.0,toyota,9.0,58,-0.5639880952380952,-1.0256410256410255,0.5594294770206022,0.25,2
Jeep Grand Cherokee Limited 3.6A,119800.0,18860.0,103368.0,jeep,6.0,27,0.6860119047619048,0.2995897435897436,0.6117274167987322,-0.5,3
Audi A4 1.8A TFSI MU (COE till 09/2031),73500.0,10740.0,115000.0,audi,14.0,4,-0.002976190476190476,0.44871794871794873,-0.6751188589540412,1.5,1
Honda City 1.5A SV,46800.0,13850.0,82379.0,honda,8.0,21,-0.40029761904761907,0.0305,-0.18225039619651348,0.0,3
Mazda 3 1.5A Deluxe Sunroof,22888.0,13220.0,0.0,mazda,9.0,34,-0.7561309523809524,-1.0256410256410255,-0.2820919175911252,0.25,0
BMW X1 sDrive18i,81900.0,16110.0,60000.0,bmw,7.0,7,0.12202380952380952,-0.2564102564102564,0.17591125198098256,-0.25,1
Honda HR-V 1.5A DX,58800.0,12840.0,71000.0,honda,7.0,21,-0.22172619047619047,-0.11538461538461539,-0.34231378763866877,-0.25,3
Mercedes-Benz C-Class C180 Avantgarde,34000.0,18480.0,127000.0,mercedes-benz,10.0,35,-0.5907738095238095,0.6025641025641025,0.5515055467511886,0.5,0
Subaru WRX 2.0A,58000.0,17790.0,120000.0,subaru,8.0,55,-0.23363095238095238,0.5128205128205128,0.4421553090332805,0.0,2
Peugeot 2008 Active Puretech 1.2A Sunroof,28888.0,10630.0,77500.0,peugeot,8.0,44,-0.6668452380952381,-0.03205128205128205,-0.6925515055467512,0.0,0
Mercedes-Benz CLA-Class CLA200 AMG Line Premium Plus,187000.0,21190.0,26700.0,mercedes-benz,3.0,35,1.6860119047619047,-0.6833333333333333,0.9809825673534073,-1.25,0
MINI Cooper S 1.6A Bayswater Sunroof (COE till 03/2031),82777.0,13050.0,0.0,mini,13.0,37,0.13507440476190477,-1.0256410256410255,-0.3090332805071315,1.25,0
Volkswagen Golf 1.4A TSI Comfortline,74000.0,15350.0,86400.0,volkswagen,6.0,61,0.004464285714285714,0.08205128205128205,0.0554675118858954,-0.5,2
Peugeot 308 SW 1.2A PureTech Allure Glass Roof,29800.0,10830.0,87122.0,peugeot,8.0,44,-0.6532738095238095,0.09130769230769231,-0.6608557844690967,0.0,0
Honda Civic 2.0M (COE till 10/2028),68800.0,17510.0,0.0,honda,17.0,21,-0.07291666666666667,-1.0256410256410255,0.3977812995245642,2.25,3
BMW 7 Series 750Li Sunroof,172999.0,27340.0,73000.0,bmw,8.0,7,1.4776636904761904,-0.08974358974358974,1.9556259904912836,0.0,1
Honda Jazz 1.5A RS,28000.0,12430.0,92478.0,honda,9.0,21,-0.6800595238095238,0.15997435897435897,-0.40729001584786056,0.25,3
Honda Vezel Hybrid 1.5A e:HEV X,163000.0,15600.0,10.0,honda,1.0,21,1.3288690476190477,-1.0255128205128206,0.09508716323296355,-1.75,3
Honda Vezel Hybrid 1.5A e:HEV X,165000.0,15790.0,10.0,honda,1.0,21,1.3586309523809523,-1.0255128205128206,0.12519809825673534,-1.75,3
Mercedes-Benz C-Class C200 Mild Hybrid AMG Line,160788.0,20120.0,78000.0,mercedes-benz,4.0,35,1.295952380952381,-0.02564102564102564,0.8114104595879557,-1.0,0
Audi TT Coupe 2.0A TFSI S-tronic (COE till 04/2028),59000.0,17450.0,159100.0,audi,17.0,4,-0.21875,1.014102564102564,0.38827258320126784,2.25,1
Audi RS 5 Coupe 4.2A FSI Quattro (COE till 12/2030),119000.0,19520.0,151900.0,audi,14.0,4,0.6741071428571429,0.9217948717948717,0.716323296354992,1.5,1
Toyota Vios 1.5A E,92700.0,12410.0,54000.0,toyota,4.0,58,0.28273809523809523,-0.3333333333333333,-0.410459587955626,-1.0,2
Lexus ES250 Luxury Sunroof,88800.0,21610.0,104000.0,lexus,8.0,30,0.22470238095238096,0.3076923076923077,1.0475435816164818,0.0,0
Mazda 5 2.0A Sunroof,43800.0,14230.0,124900.0,mazda,8.0,34,-0.44494047619047616,0.5756410256410256,-0.12202852614896989,0.0,0
Mazda 2 HB 1.5A Standard,55500.0,11950.0,74110.0,mazda,7.0,34,-0.2708333333333333,-0.07551282051282052,-0.48335974643423135,-0.25,0
