price,depreciation,mileage,brand,carage,Cluster
22500.0,15460.0,0.0,toyota,9.0,1
77800.0,18490.0,138000.0,kia,6.0,0
130800.0,18680.0,78000.0,bmw,4.0,3
89800.0,22030.0,97504.0,mercedes-benz,7.0,2
32800.0,14420.0,142000.0,toyota,17.0,1
44777.0,21530.0,0.0,toyota,8.0,1
89000.0,23120.0,0.0,mercedes-benz,16.0,2
64888.0,11260.0,0.0,volkswagen,13.0,1
114800.0,13620.0,128000.0,mercedes-benz,11.0,2
76888.0,23140.0,0.0,honda,16.0,0
42800.0,15370.0,141000.0,audi,8.0,3
39800.0,20450.0,92000.0,volkswagen,8.0,1
61888.0,15860.0,88004.0,peugeot,6.0,2
158000.0,19760.0,36000.0,bmw,3.0,3
97800.0,16040.0,0.0,mercedes-benz,13.0,2
50800.0,22880.0,0.0,mercedes-benz,8.0,2
120998.0,18270.0,36000.0,mg,4.0,2
65500.0,17830.0,88624.0,bmw,7.0,3
88500.0,16720.0,77015.0,toyota,5.0,1
71500.0,13040.0,26392.0,honda,4.0,0
82000.0,24040.0,73000.0,porsche,16.0,2
82000.0,13510.0,97197.0,volkswagen,4.0,1
37888.0,19630.0,0.0,audi,8.0,3
43800.0,15270.0,105000.0,mazda,8.0,2
148900.0,14880.0,0.0,mercedes-benz,9.0,2
53888.0,13260.0,0.0,bmw,11.0,3
32888.0,16060.0,165000.0,bmw,8.0,3
53500.0,12090.0,0.0,toyota,15.0,1
173800.0,17370.0,117000.0,porsche,10.0,2
146000.0,25340.0,0.0,porsche,14.0,2
56800.0,11520.0,0.0,mini,14.0,2
72300.0,14660.0,72800.0,toyota,5.0,1
48888.0,13110.0,136850.0,opel,7.0,2
35300.0,14640.0,115300.0,honda,8.0,0
89800.0,16590.0,58700.0,audi,5.0,3
149800.0,20440.0,52000.0,mercedes-benz,3.0,2
103800.0,18080.0,83000.0,toyota,5.0,1
45800.0,14610.0,0.0,honda,7.0,0
63800.0,17600.0,90000.0,mercedes-benz,7.0,2
40800.0,11530.0,88000.0,subaru,7.0,1
21500.0,12720.0,134000.0,nissan,8.0,2
64800.0,13220.0,91577.0,honda,5.0,0
61000.0,13160.0,83018.0,volkswagen,6.0,1
42800.0,16960.0,87000.0,honda,8.0,0
73800.0,15630.0,95000.0,volkswagen,6.0,1
58800.0,12680.0,90000.0,mazda,6.0,2
22000.0,17650.0,121950.0,bmw,9.0,3
195888.0,21110.0,15.0,toyota,1.0,1
66800.0,13450.0,71226.0,kia,5.0,0
188288.0,20260.0,28200.0,bmw,1.0,3
95000.0,16070.0,94697.0,jaguar,5.0,0
36800.0,14980.0,108000.0,honda,8.0,0
54500.0,15600.0,110000.0,mercedes-benz,7.0,2
52600.0,9000.0,216000.0,toyota,14.0,1
35888.0,14330.0,107000.0,mazda,8.0,2
71588.0,12440.0,55000.0,seat,5.0,1
99000.0,21120.0,0.0,mercedes-benz,5.0,2
62800.0,13540.0,118000.0,volvo,6.0,1
54800.0,15860.0,127150.0,honda,7.0,0
86800.0,25970.0,164000.0,mitsubishi,16.0,2
85888.0,30210.0,105000.0,audi,8.0,3
45500.0,23550.0,56000.0,subaru,8.0,1
30000.0,15880.0,135719.0,honda,8.0,0
78800.0,10780.0,143000.0,mercedes-benz,12.0,2
183000.0,23620.0,88000.0,mercedes-benz,3.0,2
51500.0,16080.0,82150.0,honda,7.0,0
128800.0,23760.0,127000.0,porsche,14.0,2
43500.0,12760.0,168000.0,ford,16.0,0
93888.0,15190.0,0.0,audi,13.0,3
41800.0,11020.0,87800.0,mercedes-benz,16.0,2
18888.0,11350.0,100320.0,mitsubishi,8.0,2
140988.0,14180.0,47.99999999998545,honda,0.0,0
32800.0,18170.0,90000.0,mercedes-benz,9.0,2
108888.0,18080.0,149000.0,toyota,5.0,1
108000.0,22720.0,0.0,toyota,5.0,1
136800.0,17810.0,0.0,porsche,12.0,2
160000.0,16970.0,112000.0,audi,10.0,3
65800.0,12150.0,157000.0,audi,14.0,3
105000.0,26490.0,0.0,honda,16.0,0
46800.0,17330.0,135000.0,toyota,8.0,1
53988.0,23800.0,133000.0,bmw,8.0,3
164500.0,18730.0,48000.0,tesla,2.0,1
158000.0,19530.0,25732.0,volvo,2.0,1
33800.0,12290.0,0.0,mercedes-benz,17.0,2
148800.0,20460.0,41000.00000000001,skoda,3.0,1
108800.0,18880.0,0.0,bmw,14.0,3
48800.0,16260.0,0.0,bmw,7.0,3
81988.0,14420.0,190000.0,mercedes-benz,14.0,2
234800.0,25550.0,88000.0,porsche,10.0,2
36000.0,16120.0,100000.0,mazda,8.0,2
115800.0,19000.0,120000.0,bmw,13.0,3
85000.0,17260.0,140000.0,lexus,7.0,2
73888.0,12290.0,0.0,audi,13.0,3
133000.0,16650.0,23000.0,mini,2.0,2
74800.0,12980.0,150000.0,bmw,13.0,3
28800.0,18300.0,0.0,citroen,8.0,3
115000.0,15660.0,184000.0,bmw,12.0,3
81000.0,13290.0,177000.0,bmw,13.0,3
85800.0,24450.0,0.0,honda,16.0,0
72800.0,22630.0,0.0,honda,16.0,0
118800.0,18790.0,146000.0,porsche,13.0,2
190800.0,24970.0,95000.0,mercedes-benz,3.0,2
76888.0,13180.0,121863.0,lexus,14.0,2
89588.0,12180.0,31618.0,mazda,2.0,2
65900.0,20020.0,59000.0,honda,7.0,0
11988.0,12950.0,0.0,mitsubishi,13.0,2
49555.0,18020.0,98000.0,bmw,7.0,3
66800.0,17040.0,0.0,toyota,6.0,1
54800.0,13950.0,220000.0,subaru,16.0,1
55800.0,14650.0,0.0,toyota,16.0,1
75800.0,15150.0,0.0,bmw,10.0,3
115800.0,16130.0,0.0,mercedes-benz,11.0,2
170800.0,21280.0,0.0,tesla,2.0,1
118888.0,23330.0,0.0,maserati,14.0,2
251800.0,28810.0,14000.0,jaguar,2.0,0
48800.0,17890.0,114078.0,suzuki,7.0,1
119944.0,15210.0,8444.0,honda,2.0,0
35900.0,11720.0,0.0,citroen,7.0,3
30800.0,14380.0,167000.0,bmw,8.0,3
72800.0,19300.0,97000.0,land,7.0,0
78800.0,16200.0,89500.0,mercedes-benz,10.0,2
118800.0,14390.0,0.0,bmw,11.0,3
178800.0,17870.0,103000.0,toyota,9.0,1
152800.0,25580.0,106000.0,bmw,5.0,3
55000.0,15030.0,0.0,honda,6.0,0
38988.0,9010.0,179500.0,toyota,15.0,1
82800.0,17730.0,67680.0,audi,6.0,3
256800.0,27680.0,16000.0,mercedes-benz,1.0,2
186999.0,21250.0,35000.0,polestar,2.0,2
134999.0,19480.0,143000.0,bmw,12.0,3
125800.0,23100.0,0.0,audi,6.0,3
117800.0,23610.0,0.0,mercedes-benz,6.0,2
82000.0,12840.0,46982.0,volkswagen,4.0,1
170800.0,27610.0,0.0,toyota,4.0,1
30800.0,14530.0,139.0,volkswagen,8.0,1
119800.0,23910.0,99900.0,maserati,15.0,2
141000.0,19200.0,63000.0,volkswagen,3.0,1
65800.0,15240.0,95000.0,bmw,15.0,3
128000.0,18040.0,60000.0,audi,12.0,3
44800.0,15770.0,71636.0,honda,7.0,0
139800.0,13970.0,180000.0,mercedes-benz,9.0,2
35800.0,12640.0,117000.0,mazda,7.0,2
66500.0,17880.0,99852.0,toyota,7.0,1
65700.0,11980.0,74668.0,hyundai,5.0,0
73500.0,13550.0,83456.0,hyundai,5.0,0
62000.0,17470.0,110221.0,mercedes-benz,7.0,2
219900.0,21190.0,4000.0,mini,0.0,2
47800.0,15070.0,70817.0,honda,7.0,0
41200.0,19400.0,63500.0,honda,8.0,0
59800.0,14240.0,104900.0,honda,6.0,0
44800.0,15770.0,72011.0,honda,7.0,0
68800.0,11940.0,151000.0,audi,14.0,3
57500.0,16440.0,128000.0,mercedes-benz,8.0,2
22800.0,9580.0,0.0,toyota,17.0,1
128800.0,13700.0,6680.0,opel,0.0,2
58000.0,12690.0,43303.0,mazda,6.0,2
40000.0,17790.0,125023.0,honda,8.0,0
145800.0,20910.0,63000.0,kia,3.0,0
229000.0,26560.0,4000.0,alpine,3.0,3
105500.0,13600.0,35000.0,honda,2.0,0
58800.0,11180.0,185665.0,honda,14.0,0
112888.0,11280.0,130000.0,volkswagen,9.0,1
80000.0,14110.0,0.0,bmw,14.0,3
119000.0,26710.0,100300.0,lexus,7.0,2
75800.0,14620.0,110401.0,honda,5.0,0
120800.0,18620.0,67000.0,mercedes-benz,5.0,2
57777.0,13240.0,117777.0,mazda,15.0,2
23800.0,12710.0,128000.0,mazda,8.0,2
88000.0,15500.0,81279.0,bmw,14.0,3
51822.0,18220.0,135500.0,toyota,8.0,1
81900.0,16440.0,95000.0,ssangyong,6.0,1
98000.0,21120.0,34230.0,jaguar,7.0,0
49888.0,13800.0,0.0,honda,7.0,0
72800.0,26390.0,165000.0,porsche,17.0,2
116000.0,12300.0,130000.0,mercedes-benz,10.0,2
155000.0,28370.0,95000.0,toyota,5.0,1
61888.0,12950.0,102000.0,skoda,6.0,1
100888.0,18760.0,55000.0,mercedes-benz,5.0,2
130800.0,20090.0,100000.0,bmw,12.0,3
50000.0,11910.0,113026.0,nissan,6.0,2
71500.0,14820.0,96219.0,subaru,5.0,1
38000.0,13860.0,117652.0,toyota,8.0,1
98800.0,21270.0,0.0,toyota,6.0,1
106288.0,18190.0,125000.0,bmw,13.0,3
51000.0,10600.0,0.0,honda,15.0,0
199800.0,19630.0,5000.0,mercedes-benz,1.0,2
52800.0,14040.0,73000.0,hyundai,6.0,0
78800.0,14800.0,0.0,mercedes-benz,14.0,2
42999.0,17210.0,146000.0,hyundai,8.0,0
247800.0,26290.0,58000.0,porsche,10.0,2
115000.0,16450.0,55000.0,bmw,4.0,3
100800.0,15690.0,0.0,bmw,13.0,3
54000.0,13740.0,0.0,mazda,16.0,2
215000.0,21490.0,3500.0,volvo,0.0,1
63500.0,7350.0,0.0,austin,1.0,3
52000.0,14300.0,140889.0,toyota,7.0,1
215000.0,21150.0,2000.0000000000146,volvo,0.0,1
61000.0,22540.0,135000.0,toyota,8.0,1
161888.0,22750.0,60000.0,volkswagen,3.0,1
35000.0,12370.0,0.0,mercedes-benz,17.0,2
192888.0,26180.0,71000.0,mercedes-benz,4.0,2
72800.0,13590.0,128000.0,mercedes-benz,14.0,2
127900.0,16930.0,34500.0,mini,3.0,2
74800.0,15810.0,58000.0,hyundai,6.0,0
87288.0,23760.0,0.0,honda,16.0,0
31800.0,16490.0,85150.0,toyota,9.0,1
49555.0,14380.0,0.0,infiniti,7.0,0
56555.0,11300.0,127000.0,suzuki,10.0,1
220000.0,21840.0,13000.0,audi,1.0,3
34800.0,14460.0,92000.0,honda,8.0,0
12800.0,14380.0,0.0,volvo,9.0,1
147800.0,14670.0,1150.0,toyota,0.0,1
99800.0,12670.0,27650.0,seat,2.0,1
108800.0,18990.0,63000.0,mitsubishi,4.0,2
103800.0,18770.0,61000.0,volkswagen,5.0,1
56800.0,14850.0,88900.0,toyota,6.0,1
79800.0,21390.0,89000.0,toyota,7.0,1
32800.0,15260.0,111236.0,mitsubishi,8.0,2
41800.0,10510.0,150000.0,honda,16.0,0
31800.0,12690.0,0.0,mini,17.0,2
52800.0,10250.0,121379.0,hyundai,14.0,0
142688.0,23090.0,150000.0,bmw,13.0,3
101800.0,28830.0,0.0,mitsubishi,16.0,2
209200.0,26660.0,46000.0,porsche,12.0,2
8500.0,10480.0,150000.0,kia,14.0,0
49888.0,13300.0,140000.0,subaru,16.0,1
31800.0,16520.0,126000.0,honda,8.0,0
32888.0,13530.0,0.0,nissan,8.0,2
39888.0,10640.0,0.0,mercedes-benz,16.0,2
30800.0,10940.0,124000.0,renault,7.0,1
55000.0,17860.0,0.0,subaru,17.0,1
228800.0,24800.0,16999.999999999993,audi,2.0,3
25800.0,12400.0,74000.0,volkswagen,8.0,1
54800.0,13300.0,76000.0,honda,6.0,0
148000.0,20600.0,115000.0,mercedes-benz,4.0,2
52000.0,13580.0,0.0,lexus,16.0,2
49700.0,12250.0,146400.0,subaru,16.0,1
69800.0,14480.0,71000.0,honda,5.0,0
95800.0,17300.0,0.0,toyota,14.0,1
56800.0,13320.0,48000.0,volkswagen,6.0,1
50888.0,15650.0,133000.0,nissan,7.0,2
37800.0,11760.0,99000.0,mazda,7.0,2
144000.0,25380.0,57000.0,bmw,5.0,3
215000.0,21490.0,138500.0,audi,9.0,3
68000.0,12080.0,170000.0,bmw,14.0,3
155000.0,20250.0,40000.0,audi,3.0,3
52800.0,12800.0,0.0,mazda,6.0,2
60888.0,11220.0,160000.0,bmw,14.0,3
123000.0,19450.0,68000.0,mercedes-benz,4.0,2
22888.0,11620.0,114000.0,toyota,8.0,1
120888.0,18220.0,32000.0,mercedes-benz,4.0,2
100000.0,16730.0,0.0,toyota,5.0,1
45000.0,13160.0,106325.0,bmw,7.0,3
54000.0,15170.0,97000.0,toyota,7.0,1
39500.0,13750.0,0.0,mazda,8.0,2
67800.0,12780.0,140000.0,mercedes-benz,14.0,2
147800.0,14770.0,28000.0,bmw,9.0,3
68800.0,12750.0,130000.0,mitsubishi,14.0,2
73800.0,13330.0,54000.0,honda,4.0,0
224800.0,21790.0,8.0,toyota,0.0,1
134800.0,16390.0,9900.0,nissan,1.0,2
127000.0,22460.0,61263.0,mercedes-benz,6.0,2
69000.0,11640.0,178530.0,mercedes-benz,13.0,2
44800.0,13620.0,103000.0,volvo,7.0,1
37800.0,8940.0,146000.0,hyundai,15.0,0
73800.0,16880.0,155358.0,lexus,7.0,2
45500.0,10480.0,0.0,toyota,15.0,1
129800.0,21970.0,113000.0,lexus,5.0,2
180000.0,24540.0,0.0,toyota,4.0,1
65800.0,13080.0,79000.0,volkswagen,6.0,1
229000.0,26360.0,59000.0,bmw,2.0,3
41500.0,15120.0,175000.0,citroen,7.0,3
65800.0,24990.0,68000.0,audi,8.0,3
33888.0,14580.0,123000.0,volvo,8.0,1
46000.0,18020.0,61000.0,volkswagen,8.0,1
79588.0,15120.0,60000.0,honda,5.0,0
185000.0,22170.0,65000.0,maserati,11.0,2
59800.0,12820.0,80000.0,hyundai,5.0,0
145800.0,14330.0,75.0,toyota,0.0,1
86800.0,14850.0,81800.0,audi,13.0,3
137888.0,23340.0,70000.0,aston,14.0,3
48000.0,20520.0,171200.0,mercedes-benz,17.0,2
38900.0,11850.0,0.0,kia,7.0,0
72300.0,20540.0,93400.0,mercedes-benz,7.0,2
130800.0,20910.0,50100.0,lexus,4.0,2
27500.0,10970.0,155676.0,mercedes-benz,17.0,2
120800.0,23450.0,91688.0,mercedes-benz,5.0,2
81000.0,12010.0,152000.0,hyundai,13.0,0
47888.0,18560.0,125000.0,mercedes-benz,8.0,2
48800.0,11910.0,161000.0,honda,15.0,0
63900.0,13950.0,46000.0,subaru,6.0,1
27800.0,13030.0,92132.0,honda,8.0,0
84888.0,14200.0,49000.0,mazda,4.0,2
80800.0,14430.0,46872.0,honda,5.0,0
43888.0,14590.0,0.0,bmw,16.0,3
54500.0,26210.0,97183.0,lexus,9.0,2
103800.0,15150.0,35000.0,toyota,3.0,1
122800.0,21770.0,58030.0,alfa,5.0,3
44000.0,15810.0,0.0,toyota,7.0,1
52800.0,13210.0,84250.0,honda,6.0,0
99888.0,13310.0,78000.0,mg,2.0,2
147000.0,26150.0,68600.0,toyota,5.0,1
92800.0,15390.0,54000.0,mazda,4.0,2
103800.0,23730.0,157000.0,mercedes-benz,7.0,2
93800.0,21130.0,150000.0,mercedes-benz,6.0,2
95777.0,16620.0,85000.0,audi,12.0,3
157000.0,21170.0,54000.0,mercedes-benz,4.0,2
27800.0,12280.0,113000.0,volkswagen,9.0,1
266800.0,27300.0,16000.0,mercedes-benz,1.0,2
63000.0,17180.0,85000.0,mercedes-benz,7.0,2
42588.0,11580.0,112000.0,volkswagen,11.0,1
47188.0,19720.0,72000.0,audi,8.0,3
176788.0,22870.0,45000.0,mercedes-benz,3.0,2
115800.0,17660.0,50000.0,mg,4.0,2
68900.0,24940.0,88000.0,toyota,8.0,1
102888.0,19860.0,83000.0,bmw,6.0,3
53800.0,14760.0,115000.0,toyota,7.0,1
92800.0,22240.0,87000.0,mercedes-benz,7.0,2
214000.0,21790.0,33000.00000000001,tesla,1.0,1
245777.0,25140.0,266.0,mercedes-benz,1.0,2
55800.0,18250.0,71866.0,toyota,7.0,1
52800.0,14690.0,0.0,hyundai,6.0,0
190888.0,20440.0,13000.0,tesla,1.0,1
64800.0,11410.0,160000.0,bmw,14.0,3
54000.0,13230.0,58796.0,honda,6.0,0
39800.0,15460.0,117000.0,toyota,8.0,1
75888.0,13370.0,72000.0,honda,4.0,0
90800.0,16550.0,0.0,kia,5.0,0
83800.0,12390.0,0.0,volkswagen,13.0,1
80800.0,14030.0,0.0,toyota,14.0,1
23800.0,9220.0,115000.0,mitsubishi,7.0,2
25800.0,15460.0,0.0,nissan,9.0,2
54800.0,17180.0,160000.0,volvo,7.0,1
98888.0,17550.0,71541.0,mercedes-benz,5.0,2
146888.0,14680.0,130888.0,subaru,9.0,1
142800.0,15430.0,0.0,mazda,1.0,2
33888.0,12520.0,118000.0,nissan,7.0,2
200000.0,26390.0,0.0,mercedes-benz,3.0,2
105800.0,16090.0,77000.0,hyundai,3.0,0
35800.0,15050.0,130000.0,honda,8.0,0
108800.0,12750.0,9800.0,kia,1.0,0
42838.0,9500.0,165683.0,toyota,15.0,1
44888.0,17180.0,136000.0,toyota,8.0,1
26888.0,11680.0,0.0,nissan,8.0,2
40888.0,9630.0,115347.0,mitsubishi,15.0,2
127000.0,22700.0,81000.0,mercedes-benz,5.0,2
30800.0,14690.0,168888.0,honda,8.0,0
68838.0,14210.0,0.0,mercedes-benz,10.0,2
156800.0,22530.0,60343.0,volvo,4.0,1
115000.0,13550.0,29466.0,honda,1.0,0
79800.0,14750.0,82269.0,honda,5.0,0
38800.0,8600.0,178000.0,suzuki,15.0,1
72800.0,13820.0,65117.0,mitsubishi,5.0,2
83800.0,12710.0,120000.0,bmw,12.0,3
118800.0,16940.0,0.0,porsche,12.0,2
135000.0,16210.0,36303.0,bmw,2.0,3
17800.0,19560.0,0.0,toyota,9.0,1
158800.0,22070.0,68000.0,mercedes-benz,3.0,2
97300.0,19920.0,59200.0,toyota,6.0,1
59800.0,15790.0,64341.0,mercedes-benz,7.0,2
140000.0,16240.0,76202.0,honda,2.0,0
125800.0,19850.0,57500.0,bmw,5.0,3
37800.0,12440.0,128000.0,toyota,7.0,1
122800.0,16750.0,0.0,bmw,12.0,3
17800.0,11690.0,116000.0,mazda,9.0,2
63800.0,16970.0,95000.0,volvo,7.0,1
178000.0,18560.0,10935.0,tesla,2.0,1
48500.0,12150.0,55301.0,hyundai,6.0,0
95000.0,19670.0,140000.0,infiniti,7.0,0
122500.0,17670.0,50000.0,audi,4.0,3
60800.0,16480.0,64000.0,jaguar,7.0,0
84500.0,16970.0,75268.0,audi,6.0,3
50800.0,11500.0,104000.0,volvo,6.0,1
45500.0,20990.0,100000.0,mercedes-benz,8.0,2
52000.0,10440.0,96000.0,seat,5.0,1
23000.0,12030.0,110000.0,mercedes-benz,9.0,2
109800.0,17760.0,108000.0,porsche,13.0,2
131800.0,13170.0,140000.0,honda,9.0,0
55800.0,16730.0,139339.0,lexus,8.0,2
100800.0,17000.0,129000.0,porsche,13.0,2
111800.0,29590.0,0.0,bmw,7.0,3
96000.0,14270.0,85000.0,toyota,4.0,1
37000.0,17860.0,146521.0,honda,8.0,0
29800.0,11530.0,180000.0,honda,17.0,0
132800.0,22400.0,91650.0,lexus,5.0,2
18888.0,10490.0,132000.0,peugeot,8.0,2
118888.0,14250.0,0.0,toyota,11.0,1
68888.0,11460.0,53000.0,honda,4.0,0
196800.0,24750.0,53124.0,mercedes-benz,3.0,2
117500.0,23540.0,88000.0,lexus,6.0,2
195000.0,20150.0,14200.0,volkswagen,1.0,1
52800.0,13160.0,116000.0,volkswagen,7.0,1
68900.0,11020.0,90000.0,ssangyong,4.0,1
29800.0,12780.0,93450.0,audi,8.0,3
88888.0,22130.0,60000.0,toyota,6.0,1
128000.0,28660.0,70000.0,bmw,7.0,3
99000.0,24380.0,61600.0,audi,6.0,3
76800.0,10830.0,49650.0,rolls-royce,3.0,1
42500.0,28640.0,110000.0,subaru,8.0,1
59800.0,19360.0,98000.0,toyota,7.0,1
45800.0,13050.0,0.0,audi,16.0,3
120800.0,12070.0,0.0,bmw,9.0,3
196888.0,21820.0,30.0,toyota,1.0,1
76800.0,15550.0,104000.0,skoda,5.0,1
176800.0,24430.0,85000.0,mercedes-benz,4.0,2
68800.0,13960.0,205000.0,bmw,14.0,3
108800.0,13310.0,79500.0,bmw,11.0,3
22555.000000000007,14240.0,118000.0,mercedes-benz,9.0,2
48588.0,12830.0,67000.0,toyota,6.0,1
52800.0,13150.0,150000.0,toyota,16.0,1
47800.0,11770.0,138271.0,mini,16.0,2
69800.0,13950.0,220000.0,toyota,9.0,1
86900.0,21020.0,93800.0,jaguar,7.0,0
73000.0,18400.0,95000.0,nissan,6.0,2
165000.0,16490.0,0.0,toyota,9.0,1
10500.0,12570.0,99000.0,kia,14.0,0
69500.0,17780.0,102000.0,audi,7.0,3
182888.0,18090.0,5000.0,honda,0.0,0
105888.0,20340.0,81000.0,mercedes-benz,5.0,2
92000.0,14320.0,115000.0,volkswagen,13.0,1
41800.0,12210.0,0.0,kia,7.0,0
178888.0,20860.0,0.0,maserati,11.0,2
26800.0,12710.0,0.0,opel,8.0,2
23500.0,14500.0,0.0,mazda,8.0,2
86777.0,22150.0,63000.0,toyota,7.0,1
44800.0,13990.0,0.0,honda,7.0,0
99800.0,24660.0,110000.0,aston,15.0,3
42777.0,12750.0,76634.0,volkswagen,7.0,1
33800.0,12240.0,78300.0,mitsubishi,7.0,2
32800.0,10390.0,115000.0,kia,7.0,0
51999.0,12600.0,150000.0,peugeot,6.0,2
16999.0,14440.0,140000.0,volkswagen,9.0,1
67900.0,11570.0,0.0,mitsubishi,4.0,2
92000.0,25590.0,140000.0,seat,7.0,1
39800.0,13430.0,93000.0,volvo,7.0,1
129800.0,12970.0,180000.0,mercedes-benz,9.0,2
50888.0,9680.0,124000.0,volkswagen,14.0,1
61000.0,15160.0,130965.0,toyota,6.0,1
77800.0,13750.0,78000.0,toyota,5.0,1
56888.0,13990.0,67000.0,honda,6.0,0
94000.0,14700.0,51500.0,audi,13.0,3
146800.0,16870.0,0.0,honda,1.0,0
45888.0,11700.0,0.0,honda,16.0,0
117800.0,17290.0,0.0,mercedes-benz,4.0,2
52800.0,14060.0,139339.0,jaguar,7.0,0
42800.0,13350.0,130581.0,honda,7.0,0
68500.0,13690.0,123000.0,mercedes-benz,10.0,2
45800.0,12540.0,0.0,volkswagen,7.0,1
109800.0,14760.0,28000.0,volkswagen,3.0,1
46800.0,10380.0,0.0,mazda,10.0,2
70800.0,20750.0,38000.0,toyota,7.0,1
84888.0,13030.0,51000.0,honda,4.0,0
91800.0,16610.0,73000.0,mazda,5.0,2
156500.0,15380.0,770.0,honda,0.0,0
39800.0,17090.0,0.0,honda,8.0,0
99800.0,28960.0,180000.0,honda,16.0,0
150800.0,28070.0,67000.0,mercedes-benz,5.0,2
75800.0,24400.0,100000.0,volkswagen,7.0,1
129800.0,26950.0,58000.0,maserati,7.0,2
73800.0,19430.0,74000.0,mercedes-benz,7.0,2
25800.0,17290.0,111180.0,subaru,9.0,1
108000.0,24670.0,127000.0,mercedes-benz,6.0,2
52900.0,14140.0,0.0,subaru,16.0,1
69800.0,13950.0,95000.0,mercedes-benz,10.0,2
131800.0,22880.0,69000.0,maserati,14.0,2
48888.0,10090.0,0.0,honda,15.0,0
80000.0,11690.0,158000.0,bmw,13.0,3
46800.0,13320.0,0.0,volkswagen,16.0,1
144800.0,22850.0,103000.0,mercedes-benz,5.0,2
158888.0,19840.0,88000.0,bmw,3.0,3
65500.0,17100.0,71300.0,land,7.0,0
105000.0,26630.0,68000.0,mazda,6.0,2
158000.0,15790.0,112000.0,bmw,10.0,3
81800.0,14420.0,190000.0,bmw,14.0,3
168800.0,29730.0,72000.0,bmw,5.0,3
78888.0,13500.0,135000.0,bmw,13.0,3
193888.0,23970.0,150000.0,porsche,12.0,2
46500.0,12720.0,104413.0,bmw,7.0,3
35800.0,11660.0,112000.0,mazda,7.0,2
69000.0,12390.0,77705.0,kia,5.0,0
51000.0,13250.0,109143.0,peugeot,7.0,2
180800.0,20270.0,35000.0,mazda,1.0,2
43800.0,13180.0,127162.0,kia,7.0,0
85000.0,16990.0,119570.0,mercedes-benz,9.0,2
65888.0,11270.0,147000.0,bmw,14.0,3
237800.0,26080.0,33346.0,bmw,2.0,3
86000.0,16780.0,73485.0,mercedes-benz,6.0,2
81888.0,12840.0,130000.0,volvo,13.0,1
31800.0,7190.000000000001,136000.0,hyundai,15.0,0
139888.0,17550.0,160000.0,porsche,12.0,2
85800.0,17340.0,188000.0,jaguar,6.0,0
184900.0,18480.0,155000.0,porsche,9.0,2
90000.0,12010.0,140000.0,toyota,12.0,1
158000.0,20050.0,71000.0,audi,3.0,3
63888.0,13190.0,0.0,mitsubishi,15.0,2
57000.0,14440.0,35600.0,toyota,6.0,1
80800.0,12580.0,163000.0,kia,13.0,0
58800.0,13290.0,223000.0,mercedes-benz,15.0,2
53888.0,12030.0,86000.0,renault,6.0,1
96588.0,13050.0,118300.0,byd,2.0,3
70800.0,22710.0,90000.0,volkswagen,7.0,1
69900.0,14380.0,0.0,kia,5.0,0
179888.0,21910.0,52000.0,mercedes-benz,2.0,2
171888.0,23040.0,134000.0,mercedes-benz,4.0,2
218888.0,21680.0,6900.0,mercedes-benz,1.0,2
190988.0,18390.0,67.99999999998545,honda,0.0,0
39800.0,11590.0,79500.0,subaru,7.0,1
83388.0,15040.0,134000.0,audi,14.0,3
110800.0,13230.0,57000.0,hyundai,2.0,0
39800.0,11510.0,155123.0,honda,16.0,0
97800.0,17030.0,95300.0,renault,4.0,1
48000.0,21180.0,120000.0,jaguar,8.0,0
44800.0,12080.0,145321.0,lexus,16.0,2
63777.0,23680.0,70700.0,mercedes-benz,8.0,2
38777.0,16010.0,83000.0,kia,8.0,0
35800.0,12820.0,0.0,toyota,7.0,1
78800.0,21660.0,164000.0,maserati,16.0,2
88500.0,21170.0,101900.0,porsche,15.0,2
189888.0,18980.0,128000.0,maserati,9.0,2
42800.0,9890.0,126111.0,nissan,15.0,2
91000.0,13130.0,127000.0,mercedes-benz,12.0,2
26888.0,14090.0,124000.0,hyundai,8.0,0
88888.0,20470.0,150222.0,mercedes-benz,7.0,2
58800.0,11750.0,118800.0,volkswagen,9.0,1
187888.0,19590.0,17917.0,byd,0.0,3
32000.0,23960.0,174722.0,volvo,9.0,1
51688.0,11900.0,148350.0,toyota,15.0,1
214900.0,20290.0,9000.0,bmw,1.0,3
110800.0,16190.0,0.0,volkswagen,13.0,1
16000.0,16360.0,160000.0,honda,9.0,0
60000.0,15280.0,118000.0,honda,6.0,0
90800.0,13890.0,38000.0,toyota,3.0,1
229800.0,23650.0,4800.0,mazda,1.0,2
80800.0,10520.0,129800.0,mercedes-benz,12.0,2
52800.0,16950.0,96000.0,lexus,8.0,2
74800.0,15990.0,135000.0,mini,15.0,2
80888.0,19010.0,66000.0,mercedes-benz,6.0,2
77888.0,20040.0,142000.0,mercedes-benz,7.0,2
97888.0,21530.0,0.0,bmw,7.0,3
41800.0,14710.0,0.0,volkswagen,17.0,1
46000.0,10800.0,92148.0,bmw,15.0,3
124000.0,23770.0,102211.0,mercedes-benz,6.0,2
132800.0,16920.0,97600.0,bmw,12.0,3
67888.0,10430.0,0.0,citroen,13.0,3
34500.0,13650.0,130000.0,volvo,8.0,1
51000.0,11180.0,130438.0,kia,6.0,0
47800.0,9260.0,132500.0,hyundai,14.0,0
30000.0,13650.0,122000.0,volkswagen,8.0,1
